Customer ID,Monetary,Frequency,LastInvoiceDate,Recency,Cluster,Cluster_Label,Monetary per 100 pounds
12804,327.02,2,8/31/2010 11:58,465,1,At Risk,3.2702
12805,1230.95,4,11/23/2010 12:27,381,1,At Risk,12.3095
12806,2558.96,2,5/16/2010 13:49,571,1,At Risk,25.5896
12807,250.35,1,11/21/2010 14:21,382,1,At Risk,2.5035
12808,850.1,5,11/3/2011 10:05,36,2,New,8.501
12809,1384.34,3,6/15/2011 10:51,177,2,New,13.8434
12810,534.99,2,6/23/2010 10:53,534,1,At Risk,5.3499
12811,893.9,4,3/23/2011 10:55,261,2,New,8.939
12812,229.64,1,10/26/2011 9:54,44,2,New,2.2964
12813,1621.8,3,7/26/2010 9:50,501,1,At Risk,16.218
12814,85.92,1,8/30/2011 12:11,101,2,New,0.8592
12815,863.46,2,7/15/2011 10:21,147,2,New,8.6346
12816,452.2,2,9/5/2011 12:41,95,2,New,4.522
12817,570.98,3,3/3/2011 16:28,280,2,New,5.7098
12818,1182.08,1,3/23/2011 12:06,261,2,New,11.8208
12819,540.52,1,9/7/2010 15:20,457,1,At Risk,5.4052
12820,2689.52,11,12/6/2011 15:12,2,0,Mid-Tire,26.8952
12821,220.8,2,5/9/2011 15:51,213,2,New,2.208
12822,948.88,2,9/30/2011 10:04,70,2,New,9.4888
12824,397.12,1,10/11/2011 12:49,59,2,New,3.9712
12825,518.63,2,7/6/2010 13:56,520,1,At Risk,5.1863
12826,2955.75,12,12/7/2011 10:25,2,0,Mid-Tire,29.5575
12827,430.15,3,12/4/2011 12:17,5,2,New,4.3015
12828,1018.71,6,12/7/2011 8:45,2,2,New,10.1871
12829,385.3,3,1/7/2011 11:13,336,1,At Risk,3.853
12830,6814.64,6,11/2/2011 11:54,37,0,Mid-Tire,68.1464
12831,451.11,3,3/22/2011 13:02,261,2,New,4.5111
12832,383.03,2,11/7/2011 13:30,31,2,New,3.8303
12833,417.38,1,7/17/2011 13:46,144,2,New,4.1738
12834,312.38,1,3/2/2011 9:49,282,1,At Risk,3.1238
12836,6585.62,15,10/11/2011 15:10,58,0,Mid-Tire,65.8562
12837,688.41,2,6/19/2011 16:07,172,2,New,6.8841
12838,3398.48,10,11/6/2011 12:20,33,0,Mid-Tire,33.9848
12840,4041.97,7,7/19/2011 9:29,143,0,Mid-Tire,40.4197
12842,1917.99,4,9/30/2011 15:33,69,2,New,19.1799
12844,648.6,4,11/10/2011 13:31,28,2,New,6.486
12845,354.09,4,3/17/2011 13:34,266,2,New,3.5409
12847,1636.9,2,11/17/2011 13:16,21,2,New,16.369
12848,208,1,2/2/2010 12:45,675,1,At Risk,2.08
12849,3064.07,6,11/8/2011 13:41,30,2,New,30.6407
12850,330,1,9/20/2010 12:26,445,1,At Risk,3.3
12851,284.13,2,9/4/2011 12:41,96,2,New,2.8413
12852,311.55,1,2/18/2011 8:47,294,1,At Risk,3.1155
12853,3907.5,11,7/28/2011 11:29,134,0,Mid-Tire,39.075
12854,2994.02,7,9/22/2011 12:15,78,0,Mid-Tire,29.9402
12855,650.94,4,12/2/2010 9:37,372,1,At Risk,6.5094
12856,2179.93,6,12/2/2011 10:52,7,2,New,21.7993
12857,3688,6,5/13/2011 10:20,210,2,New,36.88
12858,177.92,1,11/21/2010 12:55,382,1,At Risk,1.7792
12859,575.1,1,9/7/2010 12:20,458,1,At Risk,5.751
12860,55.47,1,1/15/2010 15:22,692,1,At Risk,0.5547
12861,68.25,1,3/30/2010 11:39,619,1,At Risk,0.6825
12862,1008.32,2,10/10/2010 11:47,425,1,At Risk,10.0832
12863,2792.55,6,10/18/2011 14:15,51,2,New,27.9255
12864,299.57,2,7/24/2011 13:03,137,2,New,2.9957
12865,3323.47,4,11/13/2011 14:31,25,2,New,33.2347
12866,1092.35,3,3/1/2011 14:11,282,2,New,10.9235
12867,7913.29,13,11/13/2011 15:30,25,0,Mid-Tire,79.1329
12868,2247.06,8,6/7/2011 10:42,185,0,Mid-Tire,22.4706
12869,337.67,1,1/27/2010 12:10,681,1,At Risk,3.3767
12870,1676.95,3,11/29/2010 13:42,374,1,At Risk,16.7695
12871,744.02,3,9/16/2011 15:07,83,2,New,7.4402
12872,3685.49,12,1/17/2011 10:52,326,0,Mid-Tire,36.8549
12873,2027.3,3,3/2/2011 14:58,281,2,New,20.273
12874,873.42,2,11/19/2010 15:23,384,1,At Risk,8.7342
12875,1356.99,5,7/19/2011 15:30,142,2,New,13.5699
12876,3751.79,4,10/13/2011 12:26,57,2,New,37.5179
12878,854.99,2,4/17/2011 13:07,235,2,New,8.5499
12879,573.22,3,10/26/2011 12:24,44,2,New,5.7322
12880,640.13,2,11/23/2010 10:50,381,1,At Risk,6.4013
12881,298,1,3/9/2011 11:44,275,1,At Risk,2.98
12882,1463.04,2,11/30/2011 16:18,8,2,New,14.6304
12883,703.47,4,11/15/2011 9:32,24,2,New,7.0347
12884,309.05,1,9/12/2011 13:10,87,2,New,3.0905
12885,1175.22,3,10/7/2011 13:40,62,2,New,11.7522
12886,1378.4,2,10/3/2011 10:09,67,2,New,13.784
12887,222.4,1,11/21/2010 11:18,383,1,At Risk,2.224
12888,354.12,2,5/9/2011 16:02,213,2,New,3.5412
12889,385.46,4,11/23/2010 16:08,380,1,At Risk,3.8546
12890,717.27,2,11/15/2011 17:26,23,2,New,7.1727
12891,840.5,11,6/7/2011 12:31,185,0,Mid-Tire,8.405
12892,263.38,1,11/8/2010 9:51,396,1,At Risk,2.6338
12893,188.14,1,11/9/2011 12:34,30,2,New,1.8814
12894,157.35,1,5/13/2010 14:47,574,1,At Risk,1.5735
12895,372.8,2,10/28/2011 13:51,41,2,New,3.728
12897,514.25,4,5/19/2011 12:13,204,2,New,5.1425
12898,310.96,2,9/2/2010 8:08,463,1,At Risk,3.1096
12899,366.4,1,10/22/2010 9:53,413,1,At Risk,3.664
12900,340.33,1,10/13/2010 15:17,421,1,At Risk,3.4033
12902,138.68,1,3/20/2011 12:06,264,1,At Risk,1.3868
12903,833.53,1,10/7/2010 12:39,428,1,At Risk,8.3353
12904,509.58,2,11/21/2011 14:34,17,2,New,5.0958
12905,1018.42,2,5/12/2010 10:05,576,1,At Risk,10.1842
12906,2919.81,5,11/28/2011 9:55,11,2,New,29.1981
12907,508.91,2,11/9/2010 12:08,395,1,At Risk,5.0891
12908,1776,5,6/16/2011 15:39,175,2,New,17.76
12909,3103.19,8,10/31/2011 12:43,39,0,Mid-Tire,31.0319
12910,5796.52,13,11/16/2011 14:28,22,0,Mid-Tire,57.9652
12911,1680.47,1,6/6/2010 12:13,551,1,At Risk,16.8047
12912,1662.3,5,12/7/2011 8:55,2,2,New,16.623
12913,6700.86,13,12/5/2011 12:11,4,0,Mid-Tire,67.0086
12914,223.98,1,11/4/2010 12:28,400,1,At Risk,2.2398
12915,1174.75,4,7/14/2011 11:34,148,2,New,11.7475
12916,4654.02,7,7/24/2011 10:35,138,0,Mid-Tire,46.5402
12917,4359.2,6,8/3/2011 16:42,127,0,Mid-Tire,43.592
12919,1335.19,6,12/1/2011 13:47,7,2,New,13.3519
12920,488.09,4,11/22/2011 15:05,16,2,New,4.8809
12922,405.38,1,7/1/2011 15:35,160,2,New,4.0538
12923,788.62,3,10/6/2011 16:20,63,2,New,7.8862
12924,2461.45,12,9/12/2011 13:55,87,0,Mid-Tire,24.6145
12925,729.33,3,12/5/2011 11:11,4,2,New,7.2933
12926,1548.08,4,10/24/2010 15:57,410,1,At Risk,15.4808
12927,197.31,1,11/10/2010 10:02,394,1,At Risk,1.9731
12928,4304.89,12,11/4/2011 14:24,34,0,Mid-Tire,43.0489
12929,117.85,1,2/1/2011 12:08,311,1,At Risk,1.1785
12930,415.8,2,9/22/2011 15:18,77,2,New,4.158
12932,1698.56,8,6/18/2010 14:22,538,1,At Risk,16.9856
12933,1687.03,8,11/15/2011 16:38,23,0,Mid-Tire,16.8703
12934,181.65,1,12/3/2009 10:51,736,1,At Risk,1.8165
12935,4243.86,15,12/7/2011 17:25,1,0,Mid-Tire,42.4386
12936,1063.9,4,11/22/2011 17:32,16,2,New,10.639
12937,3097.61,9,11/24/2011 15:05,14,0,Mid-Tire,30.9761
12938,114.14,1,11/14/2011 11:21,25,2,New,1.1414
12940,913.54,2,10/16/2011 12:09,54,2,New,9.1354
12941,377.49,1,12/15/2009 13:12,723,1,At Risk,3.7749
12942,942.65,3,7/31/2011 14:39,130,2,New,9.4265
12943,496.5,2,5/30/2010 13:52,557,1,At Risk,4.965
12944,604.51,2,11/4/2011 11:04,35,2,New,6.0451
12945,900.11,2,2/24/2011 14:15,287,1,At Risk,9.0011
12946,324.45,1,9/29/2010 10:14,436,1,At Risk,3.2445
12947,1908.03,6,7/19/2011 10:06,143,2,New,19.0803
12948,2317.43,9,11/23/2011 17:10,15,0,Mid-Tire,23.1743
12950,1843,3,12/7/2011 13:17,1,2,New,18.43
12951,3213.72,15,12/1/2011 12:14,8,0,Mid-Tire,32.1372
12952,1387.79,4,12/4/2011 10:35,5,2,New,13.8779
12953,828.81,2,11/30/2011 9:24,9,2,New,8.2881
12954,162.45,1,3/11/2010 10:16,638,1,At Risk,1.6245
12955,4757.16,11,12/8/2011 16:29,0,0,Mid-Tire,47.5716
12956,521.89,4,2/6/2011 16:08,305,1,At Risk,5.2189
12957,8706.97,13,11/30/2011 9:53,9,0,Mid-Tire,87.0697
12958,539.49,2,11/4/2010 16:16,399,1,At Risk,5.3949
12959,150.95,1,8/12/2010 17:20,483,1,At Risk,1.5095
12960,1322.07,4,10/22/2010 9:31,413,1,At Risk,13.2207
12961,211.99,1,11/25/2010 16:44,378,1,At Risk,2.1199
12962,266.39,2,12/2/2011 15:55,6,2,New,2.6639
12963,3601.59,12,12/1/2011 12:55,7,0,Mid-Tire,36.0159
12964,132.24,1,9/28/2010 17:47,436,1,At Risk,1.3224
12965,771.91,1,9/11/2011 15:31,88,2,New,7.7191
12966,160.18,1,11/30/2011 12:38,9,2,New,1.6018
12967,4306.92,3,12/16/2010 19:10,357,1,At Risk,43.0692
12968,135.95,1,8/19/2011 15:44,111,2,New,1.3595
12969,122.45,1,4/16/2010 10:50,602,1,At Risk,1.2245
12970,1523.91,10,12/2/2011 14:30,6,0,Mid-Tire,15.2391
12972,1161.2,4,10/22/2010 8:41,413,1,At Risk,11.612
12973,385.55,1,10/22/2010 10:14,413,1,At Risk,3.8555
12974,408.95,2,5/26/2011 9:33,197,2,New,4.0895
12975,2100.09,6,9/29/2010 9:46,436,1,At Risk,21.0009
12976,3156.38,8,5/12/2011 9:55,211,0,Mid-Tire,31.5638
12977,517.63,4,7/6/2011 16:40,155,2,New,5.1763
12978,2502.82,5,11/19/2010 14:29,384,1,At Risk,25.0282
12979,517.7,1,12/10/2009 15:45,728,1,At Risk,5.177
12981,372.22,2,11/10/2011 12:00,29,2,New,3.7222
12982,2744.81,8,4/11/2011 11:51,242,0,Mid-Tire,27.4481
12983,490.08,1,4/20/2010 12:58,597,1,At Risk,4.9008
12984,97.5,1,11/21/2011 12:37,18,2,New,0.975
12985,1239.38,2,12/9/2011 10:46,0,2,New,12.3938
12986,2729.84,10,10/7/2010 11:57,428,0,Mid-Tire,27.2984
12987,1312.21,5,9/27/2011 12:03,73,2,New,13.1221
12988,535.32,1,2/20/2011 14:31,291,1,At Risk,5.3532
12990,955.5,7,11/8/2011 13:01,30,2,New,9.555
12991,764.82,3,11/16/2011 15:34,22,2,New,7.6482
12992,93.35,1,12/14/2009 16:46,724,1,At Risk,0.9335
12993,1259.63,8,11/16/2011 15:49,22,0,Mid-Tire,12.5963
12994,974.42,3,12/5/2011 15:43,3,2,New,9.7442
12995,211.32,1,9/15/2011 15:44,84,2,New,2.1132
12996,355.5,1,11/29/2010 9:27,375,1,At Risk,3.555
12997,2110.91,8,11/17/2011 15:47,21,0,Mid-Tire,21.1091
12998,920.08,3,8/4/2010 8:05,492,1,At Risk,9.2008
12999,455.88,3,5/27/2011 13:24,195,2,New,4.5588
13000,1032.5,4,8/25/2011 10:43,106,2,New,10.325
13002,414.13,3,1/25/2011 15:18,317,1,At Risk,4.1413
13003,149.05,3,8/26/2011 10:50,105,2,New,1.4905
13005,999.68,4,6/19/2011 10:53,173,2,New,9.9968
13006,81.57,1,10/14/2011 13:49,55,2,New,0.8157
13007,175.25,1,5/9/2010 10:38,579,1,At Risk,1.7525
13008,612.13,3,1/20/2011 14:24,322,1,At Risk,6.1213
13009,234,1,2/5/2010 12:22,672,1,At Risk,2.34
13010,330.12,2,11/30/2010 15:09,373,1,At Risk,3.3012
13011,101.1,1,12/2/2010 17:22,371,1,At Risk,1.011
13012,2972.83,11,11/30/2011 13:05,8,0,Mid-Tire,29.7283
13014,5381.08,11,11/29/2011 12:27,10,0,Mid-Tire,53.8108
13015,6586.42,11,10/17/2011 13:19,52,0,Mid-Tire,65.8642
13016,789.89,3,9/27/2011 14:08,72,2,New,7.8989
13017,204,1,12/2/2011 15:53,6,2,New,2.04
13019,1229.95,6,11/25/2010 14:56,378,1,At Risk,12.2995
13020,618.96,2,5/26/2010 11:12,562,1,At Risk,6.1896
13022,50.3,1,10/6/2010 10:50,429,1,At Risk,0.503
13023,1251.03,3,10/6/2011 16:27,63,2,New,12.5103
13024,555.87,2,8/26/2010 9:42,470,1,At Risk,5.5587
13025,323.39,1,12/8/2009 10:02,731,1,At Risk,3.2339
13026,1733.08,9,12/8/2011 16:58,0,0,Mid-Tire,17.3308
13028,661.32,2,11/17/2011 11:10,22,2,New,6.6132
13029,1927.3,5,11/9/2011 9:13,30,2,New,19.273
13030,1227.22,2,11/28/2011 14:30,10,2,New,12.2722
13031,3419.27,5,10/28/2010 15:34,406,1,At Risk,34.1927
13032,2843.55,9,10/18/2011 15:54,51,0,Mid-Tire,28.4355
13033,220.55,2,12/17/2010 14:23,356,1,At Risk,2.2055
13034,922.68,3,10/16/2011 12:21,54,2,New,9.2268
13035,1364.2,3,9/27/2011 8:57,73,2,New,13.642
13036,307.1,1,1/24/2010 11:35,684,1,At Risk,3.071
13037,3914.95,12,7/24/2011 15:46,137,0,Mid-Tire,39.1495
13038,908.46,3,9/20/2011 14:37,79,2,New,9.0846
13039,1010.73,4,5/4/2010 16:45,583,1,At Risk,10.1073
13040,676.99,2,12/1/2011 10:38,8,2,New,6.7699
13041,799.13,4,9/15/2010 11:44,450,1,At Risk,7.9913
13042,1556.54,3,4/20/2010 13:43,597,1,At Risk,15.5654
13043,516.42,1,3/11/2011 14:52,272,1,At Risk,5.1642
13044,4853.9,11,2/21/2011 15:20,290,0,Mid-Tire,48.539
13045,808.92,3,9/1/2011 15:04,98,2,New,8.0892
13046,949.25,3,11/9/2011 8:36,30,2,New,9.4925
13048,4084.21,9,11/25/2011 13:23,13,0,Mid-Tire,40.8421
13049,1408.24,4,10/6/2011 15:31,63,2,New,14.0824
13051,155.8,2,5/10/2010 9:14,578,1,At Risk,1.558
13052,3167.68,7,5/11/2011 14:12,211,0,Mid-Tire,31.6768
13053,127.65,1,3/28/2010 11:28,621,1,At Risk,1.2765
13055,2321.11,4,9/22/2011 14:26,77,2,New,23.2111
13056,209.48,1,6/6/2010 14:10,550,1,At Risk,2.0948
13057,722.09,3,6/27/2010 15:44,529,1,At Risk,7.2209
13058,271.4,3,11/15/2011 12:43,24,2,New,2.714
13059,2303.17,10,4/4/2011 10:40,249,0,Mid-Tire,23.0317
13060,307.53,1,3/31/2011 11:37,253,2,New,3.0753
13061,248.61,1,9/28/2011 16:04,71,2,New,2.4861
13062,346.98,1,6/1/2011 15:12,190,2,New,3.4698
13063,188.4,1,8/16/2010 12:27,480,1,At Risk,1.884
13064,1680.74,6,11/27/2011 12:31,12,2,New,16.8074
13065,1260.91,5,12/1/2010 16:52,372,1,At Risk,12.6091
13066,470.8,2,11/15/2011 12:57,23,2,New,4.708
13067,508.51,3,9/18/2011 13:38,81,2,New,5.0851
13068,344,2,11/29/2011 15:00,9,2,New,3.44
13070,751.7,4,5/31/2011 13:45,191,2,New,7.517
13071,129.22,1,4/6/2010 13:37,611,1,At Risk,1.2922
13072,177.15,1,3/18/2011 8:12,266,1,At Risk,1.7715
13073,418.08,2,10/24/2010 14:06,410,1,At Risk,4.1808
13074,1378.74,4,7/16/2010 16:53,510,1,At Risk,13.7874
13075,919.61,1,8/2/2011 10:19,129,2,New,9.1961
13076,135.4,1,9/8/2010 10:27,457,1,At Risk,1.354
13077,3064.67,11,12/8/2011 19:24,0,0,Mid-Tire,30.6467
13079,419.18,6,12/5/2011 16:53,3,2,New,4.1918
13080,280.73,4,6/13/2011 14:59,178,2,New,2.8073
13083,395.43,3,12/5/2011 15:01,3,2,New,3.9543
13084,122.4,1,8/5/2010 8:49,491,1,At Risk,1.224
13085,2433.28,8,7/5/2011 12:11,157,0,Mid-Tire,24.3328
13086,439.33,1,11/22/2010 10:28,382,1,At Risk,4.3933
13087,313.64,1,12/13/2009 15:16,725,1,At Risk,3.1364
13088,236.11,1,10/18/2010 15:35,416,1,At Risk,2.3611
13091,1108.8,2,11/11/2011 15:54,27,2,New,11.088
13092,2140.28,12,9/30/2011 11:18,70,0,Mid-Tire,21.4028
13094,2433.12,13,11/18/2011 14:07,20,0,Mid-Tire,24.3312
13095,74.4,1,9/30/2011 12:03,70,2,New,0.744
13096,419.7,1,11/10/2010 14:08,393,1,At Risk,4.197
13099,207.36,1,9/1/2011 17:40,98,2,New,2.0736
13101,695.4,4,4/19/2011 14:37,233,2,New,6.954
13103,709.64,3,10/31/2011 9:38,39,2,New,7.0964
13104,1709.1,9,12/6/2011 13:10,2,0,Mid-Tire,17.091
13105,72,1,9/29/2010 13:41,435,1,At Risk,0.72
13106,603.46,2,7/29/2011 15:12,132,2,New,6.0346
13107,5253.07,9,10/26/2011 14:52,43,0,Mid-Tire,52.5307
13108,1098.52,2,12/2/2010 10:35,372,1,At Risk,10.9852
13109,1134.03,3,10/11/2011 10:16,59,2,New,11.3403
13110,2957.47,12,11/8/2011 14:30,30,0,Mid-Tire,29.5747
13111,321.88,1,12/21/2009 9:00,718,1,At Risk,3.2188
13112,20.6,1,6/16/2010 17:03,540,1,At Risk,0.206
13114,234.38,1,12/9/2009 9:56,730,1,At Risk,2.3438
13115,5494.7,10,11/28/2011 12:38,11,0,Mid-Tire,54.947
13116,501.14,1,7/24/2011 14:33,137,2,New,5.0114
13118,2415.41,9,11/20/2011 12:46,19,0,Mid-Tire,24.1541
13119,134.9,1,2/9/2010 8:38,668,1,At Risk,1.349
13120,30.6,1,4/15/2011 10:19,238,2,New,0.306
13121,283.73,1,3/15/2011 16:47,268,1,At Risk,2.8373
13122,922.39,2,9/6/2011 15:53,93,2,New,9.2239
13123,506.75,2,8/24/2010 10:18,472,1,At Risk,5.0675
13124,4782.45,4,9/11/2011 12:45,89,2,New,47.8245
13125,158.57,1,7/4/2010 11:58,523,1,At Risk,1.5857
13126,3998.25,13,12/5/2011 10:00,4,0,Mid-Tire,39.9825
13127,259.17,1,9/23/2011 10:26,77,2,New,2.5917
13128,263.5,1,3/18/2010 15:08,630,1,At Risk,2.635
13129,233.25,2,9/13/2010 13:47,451,1,At Risk,2.3325
13130,64,1,9/6/2011 15:30,93,2,New,0.64
13131,3313.77,7,11/16/2011 13:21,22,0,Mid-Tire,33.1377
13132,77.3,1,3/23/2011 12:44,261,1,At Risk,0.773
13133,200.45,3,3/11/2011 10:31,273,2,New,2.0045
13134,2475.23,6,9/15/2011 10:35,85,2,New,24.7523
13135,3371.45,2,5/27/2011 10:52,196,2,New,33.7145
13136,6274.56,13,10/14/2011 13:41,55,0,Mid-Tire,62.7456
13137,7712.7,16,11/29/2011 12:09,10,0,Mid-Tire,77.127
13138,1467.24,7,11/17/2011 16:51,21,2,New,14.6724
13139,8202.98,8,11/23/2011 13:54,15,0,Mid-Tire,82.0298
13140,1215.68,5,8/23/2011 15:33,107,2,New,12.1568
13142,307.09,1,11/20/2011 16:07,18,2,New,3.0709
13143,405.1,1,5/4/2010 12:22,584,1,At Risk,4.051
13144,135.35,2,1/11/2011 11:15,332,1,At Risk,1.3535
13145,1423.52,7,10/31/2011 12:45,39,2,New,14.2352
13146,228.91,1,11/13/2011 15:29,25,2,New,2.2891
13147,712.8,4,11/29/2011 13:59,9,2,New,7.128
13149,1676.06,4,11/25/2011 13:09,13,2,New,16.7606
13150,449.97,3,8/12/2010 12:59,483,1,At Risk,4.4997
13151,2570.24,3,2/17/2011 12:29,295,1,At Risk,25.7024
13152,2146.38,7,10/18/2010 13:44,416,1,At Risk,21.4638
13153,486.22,1,12/4/2011 12:14,5,2,New,4.8622
13154,1624.84,3,11/5/2010 16:00,398,1,At Risk,16.2484
13155,1750.18,6,11/6/2011 15:41,32,2,New,17.5018
13156,1586.54,3,11/19/2010 13:09,384,1,At Risk,15.8654
13157,5687.36,9,10/21/2011 13:50,48,0,Mid-Tire,56.8736
13158,1508.18,5,9/6/2011 11:58,94,2,New,15.0818
13159,1437.85,4,12/1/2011 11:20,8,2,New,14.3785
13160,91.8,1,11/17/2011 13:07,21,2,New,0.918
13161,478.88,2,1/30/2011 14:03,312,1,At Risk,4.7888
13162,9275.49,16,8/9/2011 15:59,121,0,Mid-Tire,92.7549
13163,17.65,1,4/8/2010 16:21,609,1,At Risk,0.1765
13164,372.2,2,5/19/2010 13:52,568,1,At Risk,3.722
13165,1451.16,3,10/24/2011 15:05,45,2,New,14.5116
13166,884.18,2,3/1/2011 15:16,282,1,At Risk,8.8418
13167,1113.15,5,11/21/2011 12:24,18,2,New,11.1315
13168,1875.31,5,11/3/2011 12:56,35,2,New,18.7531
13169,840.08,3,10/7/2011 12:11,63,2,New,8.4008
13170,116.01,1,11/13/2011 12:19,26,2,New,1.1601
13171,468.41,3,11/18/2011 10:27,21,2,New,4.6841
13172,69.6,1,11/4/2010 15:10,399,1,At Risk,0.696
13173,2629.35,11,12/5/2011 15:51,3,0,Mid-Tire,26.2935
13174,9471.94,11,11/23/2011 14:35,15,0,Mid-Tire,94.7194
13175,831.45,2,5/6/2010 13:13,581,1,At Risk,8.3145
13176,492.84,1,10/24/2011 15:43,45,2,New,4.9284
13177,512.2,2,10/6/2011 9:56,64,2,New,5.122
13179,572.31,1,3/31/2010 11:40,618,1,At Risk,5.7231
13180,86.1,1,4/11/2010 13:37,606,1,At Risk,0.861
13181,359.69,1,11/23/2010 15:05,380,1,At Risk,3.5969
13182,121.18,1,10/25/2011 13:46,44,2,New,1.2118
13183,7036.18,15,12/2/2011 10:30,7,0,Mid-Tire,70.3618
13184,1700.29,10,11/25/2011 12:02,14,0,Mid-Tire,17.0029
13185,71.4,1,3/17/2011 11:56,267,1,At Risk,0.714
13186,1575.89,3,10/31/2011 11:40,39,2,New,15.7589
13187,348.01,4,1/6/2011 18:57,336,1,At Risk,3.4801
13188,114.6,1,11/28/2011 15:28,10,2,New,1.146
13189,260.68,2,11/21/2011 10:39,18,2,New,2.6068
13190,570.66,3,6/13/2010 15:47,543,1,At Risk,5.7066
13191,159.21,1,2/19/2010 17:02,657,1,At Risk,1.5921
13192,2558.58,6,9/5/2011 14:13,94,2,New,25.5858
13193,117.88,1,10/9/2011 14:30,60,2,New,1.1788
13194,472.78,2,7/27/2011 9:01,135,2,New,4.7278
13195,172.38,1,10/21/2010 13:07,413,1,At Risk,1.7238
13196,3068.84,7,11/28/2011 13:54,10,0,Mid-Tire,30.6884
13197,373.01,1,4/9/2010 9:14,609,1,At Risk,3.7301
13198,4974.23,8,11/29/2011 15:17,9,0,Mid-Tire,49.7423
13200,870.09,4,11/20/2011 15:35,18,2,New,8.7009
13201,1240.61,4,7/25/2010 14:30,501,1,At Risk,12.4061
13202,1580.3,7,11/10/2010 16:24,393,1,At Risk,15.803
13203,2648.25,10,11/30/2011 10:45,9,0,Mid-Tire,26.4825
13204,966.66,1,12/8/2009 14:56,730,1,At Risk,9.6666
13205,2803.2,1,9/22/2010 16:26,442,1,At Risk,28.032
13206,8377.32,13,11/4/2010 16:50,399,0,Mid-Tire,83.7732
13207,535.86,4,11/24/2011 14:52,14,2,New,5.3586
13208,1964.02,8,10/11/2011 16:25,58,0,Mid-Tire,19.6402
13209,8509.51,13,11/9/2011 13:54,29,0,Mid-Tire,85.0951
13210,353.48,1,9/7/2011 8:18,93,2,New,3.5348
13211,2729.32,10,11/29/2011 14:43,9,0,Mid-Tire,27.2932
13212,788.08,3,11/20/2011 12:40,19,2,New,7.8808
13213,3851.52,11,10/14/2011 11:42,56,0,Mid-Tire,38.5152
13214,3264.23,7,10/18/2010 10:00,417,1,At Risk,32.6423
13215,81.6,1,11/2/2010 18:26,401,1,At Risk,0.816
13216,333.74,1,3/17/2011 12:18,267,1,At Risk,3.3374
13217,666.48,4,8/9/2011 15:32,121,2,New,6.6648
13218,62.64,1,8/4/2011 16:59,126,2,New,0.6264
13219,76.23,1,3/31/2010 14:18,617,1,At Risk,0.7623
13220,1336.09,5,9/22/2011 13:38,77,2,New,13.3609
13221,844.86,2,4/13/2011 16:58,239,2,New,8.4486
13222,88.5,1,5/11/2010 13:54,576,1,At Risk,0.885
13223,969.12,6,5/23/2011 13:03,199,2,New,9.6912
13224,2152.95,2,10/10/2011 14:55,59,2,New,21.5295
13225,16260.07,16,12/6/2011 13:29,2,0,Mid-Tire,162.6007
13226,312.46,2,3/11/2011 14:35,272,2,New,3.1246
13227,257.7,1,5/22/2011 11:47,201,2,New,2.577
13228,358,1,9/19/2011 14:28,80,2,New,3.58
13229,160.95,1,4/28/2011 12:07,225,2,New,1.6095
13232,1357,7,11/27/2011 10:39,12,2,New,13.57
13233,1176.46,4,9/26/2011 13:25,73,2,New,11.7646
13234,356.95,2,2/5/2010 11:41,672,1,At Risk,3.5695
13235,1031.07,1,5/11/2011 17:13,211,2,New,10.3107
13236,744.85,2,11/15/2011 12:50,24,2,New,7.4485
13237,643,1,11/17/2010 10:07,387,1,At Risk,6.43
13238,1006.63,6,11/22/2011 15:37,16,2,New,10.0663
13239,1594.69,5,3/23/2011 10:25,261,2,New,15.9469
13240,1718.12,8,9/4/2011 14:08,95,0,Mid-Tire,17.1812
13241,115.58,1,10/24/2010 11:17,411,1,At Risk,1.1558
13242,699.4,7,8/19/2011 12:53,111,2,New,6.994
13243,1278.04,5,5/20/2011 13:14,202,2,New,12.7804
13244,121.74,1,9/8/2011 11:46,92,2,New,1.2174
13245,989.22,2,10/20/2011 11:40,50,2,New,9.8922
13246,3387.43,11,11/21/2011 16:50,17,0,Mid-Tire,33.8743
13247,501.12,4,11/22/2011 10:59,17,2,New,5.0112
13248,465.68,2,8/7/2011 12:40,124,2,New,4.6568
13249,1608.93,9,9/8/2011 13:26,91,0,Mid-Tire,16.0893
13250,256.04,2,9/5/2010 11:33,460,1,At Risk,2.5604
13251,252.68,1,11/2/2010 13:20,401,1,At Risk,2.5268
13252,399.3,2,11/10/2010 16:00,393,1,At Risk,3.993
13253,2951.11,4,7/6/2011 10:09,156,2,New,29.5111
13254,51.41,1,11/28/2010 15:42,375,1,At Risk,0.5141
13255,904.46,3,11/30/2011 13:14,8,2,New,9.0446
13257,149.75,1,9/29/2010 14:58,435,1,At Risk,1.4975
13258,1035.18,5,11/28/2011 9:31,11,2,New,10.3518
13259,1429.63,9,10/9/2011 10:48,61,0,Mid-Tire,14.2963
13260,557.62,1,10/9/2011 13:21,60,2,New,5.5762
13261,944.1,2,3/16/2011 12:22,268,2,New,9.441
13262,573.45,3,3/21/2011 15:06,262,2,New,5.7345
13264,722.56,1,9/23/2010 12:42,442,1,At Risk,7.2256
13265,2107.66,5,10/17/2011 15:02,52,2,New,21.0766
13268,3192.65,10,11/22/2011 11:34,17,0,Mid-Tire,31.9265
13270,1180,1,12/8/2010 14:53,365,1,At Risk,11.8
13271,217.38,1,11/2/2011 14:31,36,2,New,2.1738
