Customer ID,Monetary,Frequency,LastInvoiceDate,Recency,R,F,M,RFM_Segment,RFM_Score,RFM_Segment_label
12686.0,142.28,1,2010-12-03 09:51:00,371,2,1,1,211,4,At risk
12687.0,1858.91,1,2010-08-16 12:12:00,480,1,1,3,113,5,At risk
12688.0,4873.8099999999995,1,2011-08-18 08:49:00,113,2,1,4,214,7,New customer
12689.0,1139.61,2,2011-11-14 08:31:00,25,3,2,3,323,8,Mid-tire
12690.0,335.01,1,2011-05-18 09:09:00,205,2,1,1,211,4,At risk
12691.0,1044.4,6,2011-11-11 16:49:00,27,3,3,3,333,9,Lost
12692.0,110.95,1,2010-03-12 14:02:00,636,1,1,1,111,3,Lost
12693.0,1415.02,7,2011-08-04 17:51:00,126,2,3,3,233,8,Mid-tire
12694.0,1663.35,3,2011-09-30 13:06:00,69,3,2,3,323,8,Mid-tire
12695.0,1371.1200000000001,7,2011-12-02 13:22:00,6,4,3,3,433,10,Champion
12696.0,731.91,2,2010-10-01 10:43:00,434,1,2,2,122,5,At risk
12697.0,757.59,3,2011-11-11 08:47:00,28,3,2,2,322,7,Mid-tire
12698.0,285.75,1,2010-04-28 15:51:00,589,1,1,1,111,3,Lost
12699.0,566.11,1,2010-10-18 12:07:00,417,1,1,2,112,4,At risk
12700.0,4525.99,4,2011-12-02 10:47:00,7,4,3,4,434,11,Champion
12701.0,2248.41,6,2011-09-21 10:47:00,79,3,3,3,333,9,Lost
12702.0,201.0,1,2011-11-20 10:36:00,19,4,1,1,411,6,New customer
12703.0,898.53,4,2011-09-29 17:52:00,70,3,3,3,333,9,Lost
12704.0,1740.84,8,2011-12-02 13:15:00,6,4,4,3,443,11,Champion
12705.0,11114.1,13,2011-11-24 13:17:00,14,4,4,4,444,12,Champion
12707.0,603.42,1,2011-02-21 08:38:00,291,2,1,2,212,5,At risk
12708.0,4738.1,18,2011-11-10 09:52:00,29,3,4,4,344,11,Champion
12709.0,30162.76,32,2011-11-24 15:38:00,14,4,4,4,444,12,Champion
12710.0,1023.02,3,2011-09-04 12:00:00,96,2,2,3,223,7,Mid-tire
12711.0,1213.05,2,2010-04-07 11:59:00,611,1,2,3,123,6,Mid-tire
12712.0,6401.66,21,2011-11-11 08:19:00,28,3,4,4,344,11,Champion
12713.0,794.55,1,2011-12-09 12:16:00,0,4,1,2,412,7,New customer
12714.0,12815.710000000001,12,2011-11-30 15:43:00,8,4,4,4,444,12,Champion
12715.0,273.86,1,2011-08-25 15:22:00,105,2,1,1,211,4,At risk
12716.0,963.49,2,2011-12-06 08:55:00,3,4,2,3,423,9,Lost
12717.0,1058.91,3,2011-07-11 14:47:00,150,2,2,3,223,7,Mid-tire
12718.0,202.25,1,2011-09-29 16:38:00,70,3,1,1,311,5,At risk
12719.0,572.95,2,2011-12-04 13:45:00,4,4,2,2,422,8,Mid-tire
12720.0,7306.67,29,2011-12-07 08:03:00,2,4,4,4,444,12,Champion
12721.0,3635.08,8,2011-11-08 12:13:00,31,3,4,4,344,11,Champion
12722.0,979.63,4,2011-09-15 14:50:00,84,3,3,3,333,9,Lost
12723.0,707.07,5,2011-12-06 10:19:00,3,4,3,2,432,9,Lost
12724.0,2083.52,7,2011-12-04 16:02:00,4,4,3,3,433,10,Champion
12725.0,2278.56,3,2010-12-03 15:45:00,370,2,2,3,223,7,Mid-tire
12726.0,3690.6,11,2011-11-11 13:35:00,27,3,4,4,344,11,Champion
12727.0,4905.53,10,2011-11-29 11:46:00,10,4,4,4,444,12,Champion
12728.0,926.17,5,2011-09-29 15:31:00,70,3,3,3,333,9,Lost
12729.0,417.01,1,2011-08-18 11:40:00,113,2,1,2,212,5,At risk
12730.0,703.25,1,2010-07-06 12:19:00,521,1,1,2,112,4,At risk
12731.0,25631.71,17,2011-11-16 11:59:00,23,4,4,4,444,12,Champion
12732.0,218.26000000000002,1,2011-06-13 11:33:00,179,2,1,1,211,4,At risk
12733.0,2424.02,4,2011-04-19 16:19:00,233,2,3,4,234,9,Lost
12734.0,603.65,3,2010-12-22 12:47:00,352,2,2,2,222,6,Mid-tire
12735.0,689.5699999999999,2,2011-01-28 13:37:00,314,2,2,2,222,6,Mid-tire
12736.0,144.0,1,2011-01-11 07:57:00,332,2,1,1,211,4,At risk
12738.0,274.7,1,2010-12-02 18:27:00,371,2,1,1,211,4,At risk
12739.0,2421.23,2,2011-09-01 17:45:00,98,2,2,4,224,8,Mid-tire
12740.0,427.6,1,2011-10-07 10:44:00,63,3,1,2,312,6,New customer
12741.0,236.07,1,2010-06-24 16:24:00,532,1,1,1,111,3,Lost
12742.0,1201.52,1,2010-03-24 12:43:00,625,1,1,3,113,5,At risk
12743.0,546.43,2,2011-07-28 16:21:00,133,2,2,2,222,6,Mid-tire
12744.0,13158.16,8,2011-10-14 14:54:00,55,3,4,4,344,11,Champion
12745.0,723.85,2,2010-08-10 10:14:00,486,1,2,2,122,5,At risk
12746.0,254.55,1,2010-06-17 10:41:00,540,1,1,1,111,3,Lost
12747.0,9276.539999999999,26,2011-12-07 14:34:00,1,4,4,4,444,12,Champion
12748.0,52191.31,322,2011-12-09 12:20:00,0,4,4,4,444,12,Champion
12749.0,6847.36,9,2011-12-06 09:56:00,3,4,4,4,444,12,Champion
12750.0,275.88,1,2011-08-03 09:13:00,128,2,1,1,211,4,At risk
12751.0,268.27,1,2010-09-21 12:49:00,444,1,1,1,111,3,Lost
12752.0,4366.78,1,2011-09-19 13:32:00,80,3,1,4,314,8,New customer
12753.0,21429.39,6,2011-11-17 10:52:00,22,4,3,4,434,11,Champion
12754.0,3010.74,3,2011-04-18 09:00:00,235,2,2,4,224,8,Mid-tire
12755.0,9030.66,11,2011-03-04 12:42:00,280,2,4,4,244,10,Champion
12756.0,112.07999999999998,1,2011-09-14 09:31:00,86,3,1,1,311,5,At risk
12757.0,4199.2,9,2011-11-24 12:30:00,15,4,4,4,444,12,Champion
12758.0,9903.24,7,2011-08-15 10:22:00,116,2,3,4,234,9,Lost
12759.0,4618.74,8,2011-10-18 14:49:00,51,3,4,4,344,11,Champion
12760.0,317.8,1,2010-09-10 08:50:00,455,1,1,1,111,3,Lost
12761.0,712.95,1,2010-09-01 10:47:00,464,1,1,2,112,4,At risk
12762.0,1702.52,2,2011-12-02 10:23:00,7,4,2,3,423,9,Lost
12763.0,814.16,2,2011-07-24 14:12:00,137,2,2,2,222,6,Mid-tire
12764.0,1693.88,1,2011-01-27 10:19:00,316,2,1,3,213,6,New customer
12765.0,1299.58,6,2010-08-24 13:51:00,471,1,3,3,133,7,Mid-tire
12766.0,9116.28,9,2011-12-06 08:46:00,3,4,4,4,444,12,Champion
12767.0,949.82,1,2010-11-29 09:38:00,375,2,1,3,213,6,New customer
12768.0,168.69000000000003,1,2010-09-15 12:08:00,450,1,1,1,111,3,Lost
12769.0,1143.6,1,2011-04-15 10:25:00,238,2,1,3,213,6,New customer
12770.0,3246.45,2,2011-05-13 09:33:00,210,2,2,4,224,8,Mid-tire
12771.0,226.3,1,2010-08-11 11:51:00,485,1,1,1,111,3,Lost
12772.0,752.47,1,2011-10-11 09:19:00,59,3,1,2,312,6,New customer
12773.0,124.25,1,2010-05-24 17:30:00,563,1,1,1,111,3,Lost
12774.0,83.7,1,2010-06-22 10:38:00,535,1,1,1,111,3,Lost
12775.0,1551.12,7,2011-11-22 16:33:00,16,4,3,3,433,10,Champion
12776.0,27.5,1,2010-02-10 12:11:00,667,1,1,1,111,3,Lost
12777.0,519.45,1,2010-09-08 11:35:00,457,1,1,2,112,4,At risk
12778.0,1541.68,9,2011-11-20 11:30:00,19,4,4,3,443,11,Champion
12779.0,6722.2699999999995,14,2011-11-02 11:43:00,37,3,4,4,344,11,Champion
12780.0,322.4,1,2010-04-20 09:40:00,598,1,1,1,111,3,Lost
12781.0,786.74,2,2011-10-07 10:37:00,63,3,2,2,322,7,Mid-tire
12782.0,3862.2400000000002,11,2011-12-05 09:16:00,4,4,4,4,444,12,Champion
12783.0,1295.87,4,2011-12-07 15:56:00,1,4,3,3,433,10,Champion
12784.0,1552.75,2,2011-11-24 12:53:00,14,4,2,3,423,9,Lost
12785.0,904.4,3,2010-12-10 13:48:00,363,2,2,3,223,7,Mid-tire
12786.0,668.5,1,2010-04-09 12:12:00,609,1,1,2,112,4,At risk
12787.0,799.18,4,2011-11-30 08:44:00,9,4,3,2,432,9,Lost
12788.0,384.9,4,2010-09-02 14:21:00,462,1,3,2,132,6,Mid-tire
12789.0,225.35,3,2011-10-05 13:34:00,64,3,2,1,321,6,Mid-tire
12790.0,546.85,2,2011-05-31 14:14:00,191,2,2,2,222,6,Mid-tire
12791.0,834.4300000000001,5,2010-12-01 11:27:00,373,2,3,2,232,7,Mid-tire
12792.0,715.01,2,2011-03-28 11:36:00,256,2,2,2,222,6,Mid-tire
12793.0,849.33,3,2011-01-09 12:12:00,334,2,2,2,222,6,Mid-tire
12794.0,860.41,2,2011-10-17 14:54:00,52,3,2,2,322,7,Mid-tire
12795.0,318.48,1,2011-11-21 10:27:00,18,4,1,1,411,6,New customer
12796.0,351.0,1,2010-03-21 15:49:00,627,1,1,2,112,4,At risk
12797.0,694.11,2,2010-12-09 10:55:00,365,2,2,2,222,6,Mid-tire
12798.0,8510.93,4,2011-11-29 15:52:00,9,4,3,4,434,11,Champion
12799.0,219.35,1,2010-06-28 15:57:00,528,1,1,1,111,3,Lost
12800.0,500.25,2,2010-08-26 14:11:00,469,1,2,2,122,5,At risk
12801.0,871.82,1,2010-07-27 09:38:00,500,1,1,2,112,4,At risk
12802.0,2186.42,5,2011-06-06 09:36:00,186,2,3,3,233,8,Mid-tire
12803.0,1017.81,1,2010-11-11 14:57:00,392,1,1,3,113,5,At risk
12804.0,327.02,2,2010-08-31 11:58:00,465,1,2,1,121,4,At risk
12805.0,1230.95,4,2010-11-23 12:27:00,381,1,3,3,133,7,Mid-tire
12806.0,2558.96,2,2010-05-16 13:49:00,571,1,2,4,124,7,Mid-tire
12807.0,250.35,1,2010-11-21 14:21:00,382,1,1,1,111,3,Lost
12808.0,850.1,5,2011-11-03 10:05:00,36,3,3,2,332,8,Mid-tire
12809.0,1384.3400000000001,3,2011-06-15 10:51:00,177,2,2,3,223,7,Mid-tire
12810.0,534.99,2,2010-06-23 10:53:00,534,1,2,2,122,5,At risk
12811.0,893.9,4,2011-03-23 10:55:00,261,2,3,3,233,8,Mid-tire
12812.0,229.64000000000001,1,2011-10-26 09:54:00,44,3,1,1,311,5,At risk
12813.0,1621.8,3,2010-07-26 09:50:00,501,1,2,3,123,6,Mid-tire
12814.0,85.92,1,2011-08-30 12:11:00,101,2,1,1,211,4,At risk
12815.0,863.46,2,2011-07-15 10:21:00,147,2,2,2,222,6,Mid-tire
12816.0,452.20000000000005,2,2011-09-05 12:41:00,95,2,2,2,222,6,Mid-tire
12817.0,570.98,3,2011-03-03 16:28:00,280,2,2,2,222,6,Mid-tire
12818.0,1182.0800000000002,1,2011-03-23 12:06:00,261,2,1,3,213,6,New customer
12819.0,540.52,1,2010-09-07 15:20:00,457,1,1,2,112,4,At risk
12820.0,2689.52,11,2011-12-06 15:12:00,2,4,4,4,444,12,Champion
12821.0,220.8,2,2011-05-09 15:51:00,213,2,2,1,221,5,At risk
12822.0,948.88,2,2011-09-30 10:04:00,70,3,2,3,323,8,Mid-tire
12823.0,6501.5,18,2011-09-26 07:35:00,74,3,4,4,344,11,Champion
12824.0,397.12,1,2011-10-11 12:49:00,59,3,1,2,312,6,New customer
12825.0,518.63,2,2010-07-06 13:56:00,520,1,2,2,122,5,At risk
12826.0,2955.75,12,2011-12-07 10:25:00,2,4,4,4,444,12,Champion
12827.0,430.15000000000003,3,2011-12-04 12:17:00,5,4,2,2,422,8,Mid-tire
12828.0,1018.71,6,2011-12-07 08:45:00,2,4,3,3,433,10,Champion
12829.0,385.3,3,2011-01-07 11:13:00,336,2,2,2,222,6,Mid-tire
12830.0,6814.64,6,2011-11-02 11:54:00,37,3,3,4,334,10,Champion
12831.0,451.11,3,2011-03-22 13:02:00,261,2,2,2,222,6,Mid-tire
12832.0,383.03,2,2011-11-07 13:30:00,31,3,2,2,322,7,Mid-tire
12833.0,417.38,1,2011-07-17 13:46:00,144,2,1,2,212,5,At risk
12834.0,312.38,1,2011-03-02 09:49:00,282,2,1,1,211,4,At risk
12835.0,6043.31,41,2010-10-08 10:59:00,427,1,4,4,144,9,Lost
12836.0,6585.62,15,2011-10-11 15:10:00,58,3,4,4,344,11,Champion
12837.0,688.41,2,2011-06-19 16:07:00,172,2,2,2,222,6,Mid-tire
12838.0,3398.48,10,2011-11-06 12:20:00,33,3,4,4,344,11,Champion
12839.0,10071.73,26,2011-12-07 12:33:00,2,4,4,4,444,12,Champion
12840.0,4041.97,7,2011-07-19 09:29:00,143,2,3,4,234,9,Lost
12841.0,7540.68,40,2011-12-05 11:13:00,4,4,4,4,444,12,Champion
12842.0,1917.99,4,2011-09-30 15:33:00,69,3,3,3,333,9,Lost
12843.0,6466.92,28,2011-10-05 12:09:00,65,3,4,4,344,11,Champion
12844.0,648.6,4,2011-11-10 13:31:00,28,3,3,2,332,8,Mid-tire
12845.0,354.09,4,2011-03-17 13:34:00,266,2,3,2,232,7,Mid-tire
12847.0,1636.8999999999999,2,2011-11-17 13:16:00,21,4,2,3,423,9,Lost
12848.0,208.0,1,2010-02-02 12:45:00,675,1,1,1,111,3,Lost
12849.0,3064.07,6,2011-11-08 13:41:00,30,3,3,4,334,10,Champion
12850.0,330.0,1,2010-09-20 12:26:00,445,1,1,1,111,3,Lost
12851.0,284.13,2,2011-09-04 12:41:00,96,2,2,1,221,5,At risk
12852.0,311.55,1,2011-02-18 08:47:00,294,2,1,1,211,4,At risk
12853.0,3907.5,11,2011-07-28 11:29:00,134,2,4,4,244,10,Champion
12854.0,2994.02,7,2011-09-22 12:15:00,78,3,3,4,334,10,Champion
12855.0,650.9399999999999,4,2010-12-02 09:37:00,372,2,3,2,232,7,Mid-tire
12856.0,2179.93,6,2011-12-02 10:52:00,7,4,3,3,433,10,Champion
12857.0,3688.0,6,2011-05-13 10:20:00,210,2,3,4,234,9,Lost
12858.0,177.92,1,2010-11-21 12:55:00,382,1,1,1,111,3,Lost
12859.0,575.1,1,2010-09-07 12:20:00,458,1,1,2,112,4,At risk
12860.0,55.47,1,2010-01-15 15:22:00,692,1,1,1,111,3,Lost
12861.0,68.25,1,2010-03-30 11:39:00,619,1,1,1,111,3,Lost
12862.0,1008.3199999999999,2,2010-10-10 11:47:00,425,1,2,3,123,6,Mid-tire
12863.0,2792.5499999999997,6,2011-10-18 14:15:00,51,3,3,4,334,10,Champion
12864.0,299.57,2,2011-07-24 13:03:00,137,2,2,1,221,5,At risk
12865.0,3323.47,4,2011-11-13 14:31:00,25,3,3,4,334,10,Champion
12866.0,1092.35,3,2011-03-01 14:11:00,282,2,2,3,223,7,Mid-tire
12867.0,7913.29,13,2011-11-13 15:30:00,25,3,4,4,344,11,Champion
12868.0,2247.06,8,2011-06-07 10:42:00,185,2,4,3,243,9,Lost
12869.0,337.66999999999996,1,2010-01-27 12:10:00,681,1,1,1,111,3,Lost
12870.0,1676.95,3,2010-11-29 13:42:00,374,2,2,3,223,7,Mid-tire
12871.0,744.02,3,2011-09-16 15:07:00,83,3,2,2,322,7,Mid-tire
12872.0,3685.4900000000002,12,2011-01-17 10:52:00,326,2,4,4,244,10,Champion
12873.0,2027.3,3,2011-03-02 14:58:00,281,2,2,3,223,7,Mid-tire
12874.0,873.42,2,2010-11-19 15:23:00,384,1,2,2,122,5,At risk
12875.0,1356.99,5,2011-07-19 15:30:00,142,2,3,3,233,8,Mid-tire
12876.0,3751.79,4,2011-10-13 12:26:00,57,3,3,4,334,10,Champion
12877.0,2955.17,20,2011-12-06 10:30:00,3,4,4,4,444,12,Champion
12878.0,854.99,2,2011-04-17 13:07:00,235,2,2,2,222,6,Mid-tire
12879.0,573.22,3,2011-10-26 12:24:00,44,3,2,2,322,7,Mid-tire
12880.0,640.13,2,2010-11-23 10:50:00,381,1,2,2,122,5,At risk
12881.0,298.0,1,2011-03-09 11:44:00,275,2,1,1,211,4,At risk
12882.0,1463.04,2,2011-11-30 16:18:00,8,4,2,3,423,9,Lost
12883.0,703.47,4,2011-11-15 09:32:00,24,4,3,2,432,9,Lost
12884.0,309.05,1,2011-09-12 13:10:00,87,3,1,1,311,5,At risk
12885.0,1175.22,3,2011-10-07 13:40:00,62,3,2,3,323,8,Mid-tire
12886.0,1378.4,2,2011-10-03 10:09:00,67,3,2,3,323,8,Mid-tire
12887.0,222.4,1,2010-11-21 11:18:00,383,1,1,1,111,3,Lost
12888.0,354.12,2,2011-05-09 16:02:00,213,2,2,2,222,6,Mid-tire
12889.0,385.46000000000004,4,2010-11-23 16:08:00,380,1,3,2,132,6,Mid-tire
12890.0,717.27,2,2011-11-15 17:26:00,23,4,2,2,422,8,Mid-tire
12891.0,840.5,11,2011-06-07 12:31:00,185,2,4,2,242,8,Mid-tire
12892.0,263.38,1,2010-11-08 09:51:00,396,1,1,1,111,3,Lost
12893.0,188.14,1,2011-11-09 12:34:00,30,3,1,1,311,5,At risk
12894.0,157.35,1,2010-05-13 14:47:00,574,1,1,1,111,3,Lost
12895.0,372.8,2,2011-10-28 13:51:00,41,3,2,2,322,7,Mid-tire
12897.0,514.25,4,2011-05-19 12:13:00,204,2,3,2,232,7,Mid-tire
12898.0,310.96000000000004,2,2010-09-02 08:08:00,463,1,2,1,121,4,At risk
12899.0,366.4,1,2010-10-22 09:53:00,413,1,1,2,112,4,At risk
12900.0,340.33,1,2010-10-13 15:17:00,421,1,1,1,111,3,Lost
12901.0,17654.54,28,2011-12-01 10:07:00,8,4,4,4,444,12,Champion
12902.0,138.68,1,2011-03-20 12:06:00,264,2,1,1,211,4,At risk
12903.0,833.53,1,2010-10-07 12:39:00,428,1,1,2,112,4,At risk
12904.0,509.58,2,2011-11-21 14:34:00,17,4,2,2,422,8,Mid-tire
12905.0,1018.42,2,2010-05-12 10:05:00,576,1,2,3,123,6,Mid-tire
12906.0,2919.81,5,2011-11-28 09:55:00,11,4,3,4,434,11,Champion
12907.0,508.91,2,2010-11-09 12:08:00,395,1,2,2,122,5,At risk
12908.0,1776.0,5,2011-06-16 15:39:00,175,2,3,3,233,8,Mid-tire
12909.0,3103.19,8,2011-10-31 12:43:00,39,3,4,4,344,11,Champion
12910.0,5796.52,13,2011-11-16 14:28:00,22,4,4,4,444,12,Champion
12911.0,1680.47,1,2010-06-06 12:13:00,551,1,1,3,113,5,At risk
12912.0,1662.3,5,2011-12-07 08:55:00,2,4,3,3,433,10,Champion
12913.0,6700.860000000001,13,2011-12-05 12:11:00,4,4,4,4,444,12,Champion
12914.0,223.98,1,2010-11-04 12:28:00,400,1,1,1,111,3,Lost
12915.0,1174.75,4,2011-07-14 11:34:00,148,2,3,3,233,8,Mid-tire
12916.0,4654.0199999999995,7,2011-07-24 10:35:00,138,2,3,4,234,9,Lost
12917.0,4359.2,6,2011-08-03 16:42:00,127,2,3,4,234,9,Lost
12919.0,1335.19,6,2011-12-01 13:47:00,7,4,3,3,433,10,Champion
12920.0,488.09000000000003,4,2011-11-22 15:05:00,16,4,3,2,432,9,Lost
12921.0,35921.04,74,2011-11-30 16:22:00,8,4,4,4,444,12,Champion
12922.0,405.38,1,2011-07-01 15:35:00,160,2,1,2,212,5,At risk
12923.0,788.62,3,2011-10-06 16:20:00,63,3,2,2,322,7,Mid-tire
12924.0,2461.45,12,2011-09-12 13:55:00,87,3,4,4,344,11,Champion
12925.0,729.3299999999999,3,2011-12-05 11:11:00,4,4,2,2,422,8,Mid-tire
12926.0,1548.08,4,2010-10-24 15:57:00,410,1,3,3,133,7,Mid-tire
12927.0,197.31,1,2010-11-10 10:02:00,394,1,1,1,111,3,Lost
12928.0,4304.89,12,2011-11-04 14:24:00,34,3,4,4,344,11,Champion
12929.0,117.85,1,2011-02-01 12:08:00,311,2,1,1,211,4,At risk
12930.0,415.8,2,2011-09-22 15:18:00,77,3,2,2,322,7,Mid-tire
12931.0,92347.34,57,2011-11-18 12:39:00,21,4,4,4,444,12,Champion
12932.0,1698.56,8,2010-06-18 14:22:00,538,1,4,3,143,8,Mid-tire
12933.0,1687.03,8,2011-11-15 16:38:00,23,4,4,3,443,11,Champion
12934.0,181.65,1,2009-12-03 10:51:00,736,1,1,1,111,3,Lost
12935.0,4243.86,15,2011-12-07 17:25:00,1,4,4,4,444,12,Champion
12936.0,1063.9,4,2011-11-22 17:32:00,16,4,3,3,433,10,Champion
12937.0,3097.61,9,2011-11-24 15:05:00,14,4,4,4,444,12,Champion
12938.0,114.14,1,2011-11-14 11:21:00,25,3,1,1,311,5,At risk
12939.0,25264.8,20,2011-10-06 14:33:00,63,3,4,4,344,11,Champion
12940.0,913.54,2,2011-10-16 12:09:00,54,3,2,3,323,8,Mid-tire
12941.0,377.49,1,2009-12-15 13:12:00,723,1,1,2,112,4,At risk
12942.0,942.65,3,2011-07-31 14:39:00,130,2,2,3,223,7,Mid-tire
12943.0,496.5,2,2010-05-30 13:52:00,557,1,2,2,122,5,At risk
12944.0,604.51,2,2011-11-04 11:04:00,35,3,2,2,322,7,Mid-tire
12945.0,900.11,2,2011-02-24 14:15:00,287,2,2,3,223,7,Mid-tire
12946.0,324.45,1,2010-09-29 10:14:00,436,1,1,1,111,3,Lost
12947.0,1908.03,6,2011-07-19 10:06:00,143,2,3,3,233,8,Mid-tire
12948.0,2317.43,9,2011-11-23 17:10:00,15,4,4,4,444,12,Champion
12949.0,15526.7,22,2011-11-09 11:25:00,30,3,4,4,344,11,Champion
12950.0,1843.0,3,2011-12-07 13:17:00,1,4,2,3,423,9,Lost
12951.0,3213.7200000000003,15,2011-12-01 12:14:00,8,4,4,4,444,12,Champion
12952.0,1387.79,4,2011-12-04 10:35:00,5,4,3,3,433,10,Champion
12953.0,828.8100000000001,2,2011-11-30 09:24:00,9,4,2,2,422,8,Mid-tire
12954.0,162.45,1,2010-03-11 10:16:00,638,1,1,1,111,3,Lost
12955.0,4757.16,11,2011-12-08 16:29:00,0,4,4,4,444,12,Champion
12956.0,521.89,4,2011-02-06 16:08:00,305,2,3,2,232,7,Mid-tire
12957.0,8706.97,13,2011-11-30 09:53:00,9,4,4,4,444,12,Champion
12958.0,539.49,2,2010-11-04 16:16:00,399,1,2,2,122,5,At risk
12959.0,150.95,1,2010-08-12 17:20:00,483,1,1,1,111,3,Lost
12960.0,1322.07,4,2010-10-22 09:31:00,413,1,3,3,133,7,Mid-tire
12961.0,211.99,1,2010-11-25 16:44:00,378,2,1,1,211,4,At risk
12962.0,266.39,2,2011-12-02 15:55:00,6,4,2,1,421,7,Mid-tire
12963.0,3601.59,12,2011-12-01 12:55:00,7,4,4,4,444,12,Champion
12964.0,132.24,1,2010-09-28 17:47:00,436,1,1,1,111,3,Lost
12965.0,771.91,1,2011-09-11 15:31:00,88,3,1,2,312,6,New customer
12966.0,160.18,1,2011-11-30 12:38:00,9,4,1,1,411,6,New customer
12967.0,4306.92,3,2010-12-16 19:10:00,357,2,2,4,224,8,Mid-tire
12968.0,135.95,1,2011-08-19 15:44:00,111,2,1,1,211,4,At risk
12969.0,122.45,1,2010-04-16 10:50:00,602,1,1,1,111,3,Lost
12970.0,1523.91,10,2011-12-02 14:30:00,6,4,4,3,443,11,Champion
12971.0,15972.79,116,2011-12-06 12:20:00,3,4,4,4,444,12,Champion
12972.0,1161.2,4,2010-10-22 08:41:00,413,1,3,3,133,7,Mid-tire
12973.0,385.55,1,2010-10-22 10:14:00,413,1,1,2,112,4,At risk
12974.0,408.95,2,2011-05-26 09:33:00,197,2,2,2,222,6,Mid-tire
12975.0,2100.09,6,2010-09-29 09:46:00,436,1,3,3,133,7,Mid-tire
12976.0,3156.38,8,2011-05-12 09:55:00,211,2,4,4,244,10,Champion
12977.0,517.63,4,2011-07-06 16:40:00,155,2,3,2,232,7,Mid-tire
12978.0,2502.82,5,2010-11-19 14:29:00,384,1,3,4,134,8,Mid-tire
12979.0,517.7,1,2009-12-10 15:45:00,728,1,1,2,112,4,At risk
12980.0,16245.78,21,2011-07-05 09:34:00,157,2,4,4,244,10,Champion
12981.0,372.21999999999997,2,2011-11-10 12:00:00,29,3,2,2,322,7,Mid-tire
12982.0,2744.81,8,2011-04-11 11:51:00,242,2,4,4,244,10,Champion
12983.0,490.08000000000004,1,2010-04-20 12:58:00,597,1,1,2,112,4,At risk
12984.0,97.5,1,2011-11-21 12:37:00,18,4,1,1,411,6,New customer
12985.0,1239.38,2,2011-12-09 10:46:00,0,4,2,3,423,9,Lost
12986.0,2729.84,10,2010-10-07 11:57:00,428,1,4,4,144,9,Lost
12987.0,1312.21,5,2011-09-27 12:03:00,73,3,3,3,333,9,Lost
12988.0,535.32,1,2011-02-20 14:31:00,291,2,1,2,212,5,At risk
12989.0,13551.75,33,2011-12-06 15:28:00,2,4,4,4,444,12,Champion
12990.0,955.5,7,2011-11-08 13:01:00,30,3,3,3,333,9,Lost
12991.0,764.82,3,2011-11-16 15:34:00,22,4,2,2,422,8,Mid-tire
12992.0,93.35000000000001,1,2009-12-14 16:46:00,724,1,1,1,111,3,Lost
12993.0,1259.6299999999999,8,2011-11-16 15:49:00,22,4,4,3,443,11,Champion
12994.0,974.4200000000001,3,2011-12-05 15:43:00,3,4,2,3,423,9,Lost
12995.0,211.32,1,2011-09-15 15:44:00,84,3,1,1,311,5,At risk
12996.0,355.5,1,2010-11-29 09:27:00,375,2,1,2,212,5,At risk
12997.0,2110.91,8,2011-11-17 15:47:00,21,4,4,3,443,11,Champion
12998.0,920.08,3,2010-08-04 08:05:00,492,1,2,3,123,6,Mid-tire
12999.0,455.88,3,2011-05-27 13:24:00,195,2,2,2,222,6,Mid-tire
13000.0,1032.5,4,2011-08-25 10:43:00,106,2,3,3,233,8,Mid-tire
13001.0,24172.100000000002,33,2011-12-05 14:51:00,3,4,4,4,444,12,Champion
13002.0,414.13,3,2011-01-25 15:18:00,317,2,2,2,222,6,Mid-tire
13003.0,149.05,3,2011-08-26 10:50:00,105,2,2,1,221,5,At risk
13004.0,11650.85,36,2011-11-28 11:27:00,11,4,4,4,444,12,Champion
13005.0,999.68,4,2011-06-19 10:53:00,173,2,3,3,233,8,Mid-tire
13006.0,81.57,1,2011-10-14 13:49:00,55,3,1,1,311,5,At risk
13007.0,175.25,1,2010-05-09 10:38:00,579,1,1,1,111,3,Lost
13008.0,612.13,3,2011-01-20 14:24:00,322,2,2,2,222,6,Mid-tire
13009.0,234.0,1,2010-02-05 12:22:00,672,1,1,1,111,3,Lost
13010.0,330.12,2,2010-11-30 15:09:00,373,2,2,1,221,5,At risk
13011.0,101.10000000000001,1,2010-12-02 17:22:00,371,2,1,1,211,4,At risk
13012.0,2972.83,11,2011-11-30 13:05:00,8,4,4,4,444,12,Champion
13013.0,12625.77,29,2011-12-08 15:01:00,0,4,4,4,444,12,Champion
13014.0,5381.08,11,2011-11-29 12:27:00,10,4,4,4,444,12,Champion
13015.0,6586.42,11,2011-10-17 13:19:00,52,3,4,4,344,11,Champion
13016.0,789.89,3,2011-09-27 14:08:00,72,3,2,2,322,7,Mid-tire
13017.0,204.0,1,2011-12-02 15:53:00,6,4,1,1,411,6,New customer
13018.0,9763.16,35,2011-11-23 13:28:00,15,4,4,4,444,12,Champion
13019.0,1229.95,6,2010-11-25 14:56:00,378,2,3,3,233,8,Mid-tire
13020.0,618.96,2,2010-05-26 11:12:00,562,1,2,2,122,5,At risk
13021.0,4887.24,17,2011-12-05 16:37:00,3,4,4,4,444,12,Champion
13022.0,50.3,1,2010-10-06 10:50:00,429,1,1,1,111,3,Lost
13023.0,1251.03,3,2011-10-06 16:27:00,63,3,2,3,323,8,Mid-tire
